Accounting
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
8483,ANAT,214,004,Midterm Exam,0.000,"Systemic Human Anatomy.",M,06:00 pm-08:00 pm,180,0,0,0,TBA,10/16-10/16,TBA,Registration Not Required
1195,ANAT,261,001,Lecture,4.000,"Introduction to Dynamic Histology.",TR,11:35 am-12:55 pm,240,0,0,0,"Craig A.  Mandato, Carlos R  Morales",08/30-11/29,SADB M-1,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Craig A.  Mandato, Carlos R  Morales",12/01-12/05,SADB M-1,Active
1196,ANAT,261,002,Laboratory,0.000,"Introduction to Dynamic Histology.",T,02:35 pm-04:25 pm,85,0,0,0,"Craig A.  Mandato, Carlos R  Morales",08/30-12/05,SADB 1/56,Active
1197,ANAT,261,003,Laboratory,0.000,"Introduction to Dynamic Histology.",W,02:35 pm-04:25 pm,85,0,0,0,"Craig A.  Mandato, Carlos R  Morales",08/30-12/05,SADB 1/56,Active
1198,ANAT,261,004,Laboratory,0.000,"Introduction to Dynamic Histology.",R,02:35 pm-04:25 pm,85,0,0,0,"Craig A.  Mandato, Carlos R  Morales",08/30-11/29,SADB 1/56,Active
,,,,,,,R,02:35 pm-04:25 pm,,,,,"Craig A.  Mandato, Carlos R  Morales",12/01-12/05,SADB 1/56,Active
1199,ANAT,315,001,Lecture,3.000,"Clinical Human Musculoskeletal Anatomy.",WF,08:35 am-09:25 am,200,0,0,0,"Mette Calve Coleman",08/30-12/01,LEA 219,Active
1200,ANAT,315,002,Laboratory,0.000,"Clinical Human Musculoskeletal Anatomy.",R,09:35 am-11:25 am,100,0,0,0,"Mette Calve Coleman",08/30-11/29,SADB 2/49,Active
,,,,,,,R,09:35 am-11:25 am,,,,,"Mette Calve Coleman",12/01-12/05,SADB 2/49,Active
1201,ANAT,315,003,Laboratory,0.000,"Clinical Human Musculoskeletal Anatomy.",F,10:35 am-12:25 pm,100,0,0,0,"Mette Calve Coleman",08/30-12/05,SADB 2/49,Active
1202,ANAT,315,004,Midterm Exam,0.000,"Clinical Human Musculoskeletal Anatomy.",W,06:00 pm-08:00 pm,200,0,0,0,TBA,10/25-10/25,TBA,Registration Not Required
1203,ANAT,321,001,Lecture,3.000,"Circuitry of the Human Brain.",MWF,10:35 am-11:25 am,320,5,0,5,"David S  Ragsdale",08/30-12/04,STBIO S1/4,Active
,,,,,,,R,10:35 am-11:25 am,,,,,"David S  Ragsdale",11/30-11/30,STBIO S1/4,Active
1204,ANAT,321,002,Midterm Exam,0.000,"Circuitry of the Human Brain.",R,06:35 pm-08:25 pm,320,0,0,0,TBA,10/12-10/12,LEA 132,Registration Not Required
1205,ANAT,323,001,Lecture,3.000,"Clinical Neuroanatomy.",MW,03:35 pm-04:25 pm,100,0,0,0,"Mikaela Liis Stiver",08/30-12/04,SADB 2/36,Active
,,,,,,,R,03:35 pm-04:25 pm,,,,,"Mikaela Liis Stiver",11/30-11/30,SADB 2/36,Active
1206,ANAT,323,002,Laboratory,0.000,"Clinical Neuroanatomy.",M,09:35 am-11:25 am,100,0,0,0,"Mikaela Liis Stiver",08/30-12/05,SADB 1/56,Active
,,,,,,,R,09:35 am-11:25 am,,,,,"Mikaela Liis Stiver",11/30-11/30,SADB 1/56,Active
7913,ANAT,323,003,Midterm Exam,0.000,"Clinical Neuroanatomy.",R,05:35 pm-08:25 pm,0,0,0,0,TBA,10/12-10/12,SADB M-1,Registration Not Required
,,,,,,,R,05:35 pm-08:25 pm,,,,,TBA,11/09-11/09,SADB M-1,Registration Not Required
6473,ANAT,323,999,Lecture,3.000,"Clinical Neuroanatomy.",TBA,TBA,30,0,0,0,TBA,08/30-12/05,TBA,Active
1207,ANAT,365,001,Lecture,3.000,"Cellular Trafficking.",MWF,08:35 am-09:25 am,85,5,0,5,"Heidi May McBride, Natalie  Zeytuni, Wayne Steven  Sossin, Jennifer Lynn Estall, Timothy E  Kennedy, Thomas  Stroh",08/30-12/04,SADB 1/12,Active
,,,,,,,R,08:35 am-09:25 am,,,,,"Heidi May McBride, Natalie  Zeytuni, Wayne Steven  Sossin, Jennifer Lynn Estall, Timothy E  Kennedy, Thomas  Stroh",11/30-11/30,SADB 1/12,Active
1208,ANAT,365,002,Midterm Exam,0.000,"Cellular Trafficking.",,TBA,85,0,0,0,TBA,08/30-12/05,TBA,Registration Not Required
1209,ANAT,381,001,Lecture,3.000,"Experimental Embryology.",TR,01:05 pm-02:25 pm,85,5,0,5,"Asangla  Ao, Jason  Tanny, Hugh  Clarke, Aimee  Ryan, Makoto  Nagano",08/30-11/29,SADB 1/12,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Asangla  Ao, Jason  Tanny, Hugh  Clarke, Aimee  Ryan, Makoto  Nagano",12/01-12/05,SADB 1/12,Active
1210,ANAT,381,002,Midterm Exam,0.000,"Experimental Embryology.",,TBA,85,0,0,0,TBA,08/30-12/05,TBA,Registration Not Required
1211,ANAT,396,001,Project,3.000,"Undergraduate Research Project.",,TBA,20,0,0,0,"Craig A.  Mandato",08/30-12/05,TBA,Active
5767,ANAT,432D1,001,Project,4.500,"Honours Research Project.",,TBA,25,0,0,0,"Khanh Huy  Bui",08/30-12/05,TBA,Active
1212,ANAT,499,001,Tutorial,1.000,"Supervised Library Research.",,TBA,5,0,0,0,"Susanne  Bechstedt",08/30-12/05,TBA,Active
1213,ANAT,601,001,Seminar,3.000,"MSc Seminar Examination.",,TBA,15,0,0,0,TBA,08/30-12/05,TBA,Active
5768,ANAT,690D1,001,Lecture,3.000,"Cell and Developmental Biology.",F,09:05 am-11:55 am,20,0,0,0,"Joaquin  Ortega, Chantal  Autexier, Natalie  Zeytuni, Susanne  Bechstedt, Nathalie  Lamarche, Dieter  Reinhardt",08/30-12/01,SADB M-48,Active
1214,ANAT,695,001,Seminar,3.000,"Seminars in Cell Biology 1.",,TBA,45,0,0,0,TBA,08/30-12/05,TBA,Active
1215,ANAT,696,001,Seminar,3.000,"Seminars in Cell Biology 2.",,TBA,45,0,0,0,TBA,08/30-12/05,TBA,Active
1216,ANAT,697,001,Seminar,3.000,"Seminars in Cell Biology 3.",,TBA,40,0,0,0,TBA,08/30-12/05,TBA,Active
1217,ANAT,698,001,Thesis Course,24.000,"M.Sc. Thesis Research 1.",,TBA,25,0,0,0,TBA,08/30-12/05,TBA,Active
1218,ANAT,701,001,Comprehensive Exam,0.000,"Ph.D. Comprehensive Examination.",,TBA,25,0,0,0,TBA,08/30-12/05,TBA,Active
Animal Science
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
16,ANSC,250,001,Lecture,3.000,"Principles of Animal Science.",MW,10:05 am-11:25 am,63,0,0,0,"Kevin  Wade",08/30-12/04,RAYMND 3-048,Active
,,,,,,,R,10:05 am-11:25 am,,,,,"Kevin  Wade",11/30-11/30,RAYMND 3-048,Active
17,ANSC,250,002,Laboratory,0.000,"Principles of Animal Science.",M,11:35 am-01:25 pm,63,0,0,0,"Kevin  Wade",08/30-12/05,RAYMND 3-048,Active
,,,,,,,R,11:35 am-01:25 pm,,,,,"Kevin  Wade",11/30-11/30,RAYMND 3-048,Active
384,ANSC,303,001,Internship,2.000,"Farm Livestock Internship.",MW,10:05 am-11:25 am,10,0,0,0,"Raj  Duggavathi",08/30-12/04,FARM PROJECT RM,Active
,,,,,,,R,10:05 am-11:25 am,,,,,"Raj  Duggavathi",11/30-11/30,FARM PROJECT RM,Active
18,ANSC,323,001,Lecture,3.000,"Mammalian Physiology.",TR,01:05 pm-02:25 pm,135,0,0,0,"Xin  Zhao, Denyse  Laurin",08/30-11/29,RAYMND 2-046,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Xin  Zhao, Denyse  Laurin",12/01-12/05,RAYMND 2-046,Active
20,ANSC,323,002,Laboratory,0.000,"Mammalian Physiology.",M,02:35 pm-05:25 pm,20,0,0,0,"Denyse  Laurin",08/30-12/05,MACSTW B-063,Active
,,,,,,,R,02:35 pm-05:25 pm,,,,,"Denyse  Laurin",11/30-11/30,MACSTW B-063,Active
21,ANSC,323,003,Laboratory,0.000,"Mammalian Physiology.",T,02:35 pm-05:25 pm,40,0,0,0,"Denyse  Laurin",08/30-12/05,MACSTW B-063,Active
22,ANSC,323,004,Laboratory,0.000,"Mammalian Physiology.",W,02:35 pm-05:25 pm,40,0,0,0,"Denyse  Laurin",08/30-12/05,MACSTW B-063,Active
303,ANSC,323,005,Laboratory,0.000,"Mammalian Physiology.",R,02:35 pm-05:25 pm,40,0,0,0,"Denyse  Laurin",08/30-11/29,MACSTW B-063,Active
,,,,,,,R,02:35 pm-05:25 pm,,,,,"Denyse  Laurin",12/01-12/05,MACSTW B-063,Active
376,ANSC,323,006,Laboratory,0.000,"Mammalian Physiology.",F,10:05 am-12:55 pm,20,0,0,0,"Denyse  Laurin",08/30-12/05,MACSTW B-063,Active
444,ANSC,326,001,Lecture,3.000,"Fundamentals of Population Genetics.",MWF,09:35 am-10:25 am,30,0,0,0,"Roger I  Cue",08/30-12/04,TBA,Active
,,,,,,,R,09:35 am-10:25 am,,,,,"Roger I  Cue",11/30-11/30,TBA,Active
299,ANSC,420,001,Lecture,3.000,"Animal Biotechnology.",WF,11:35 am-12:55 pm,28,0,0,0,"Vilceu  Bordignon",08/30-12/01,RAYMND 3-045,Active
477,ANSC,455,001,Topics Course,3.000,"Special Topics: Animal Science.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
415,ANSC,458,001,Lecture,3.000,"Swine and Poultry Production.",MW,01:05 pm-02:25 pm,24,0,0,0,"Alexander  Bekele-Yitbarek",08/30-12/04,BARTON 1-016,Active
,,,,,,,R,01:05 pm-02:25 pm,,,,,"Alexander  Bekele-Yitbarek",11/30-11/30,BARTON 1-016,Active
416,ANSC,458,002,Laboratory,0.000,"Swine and Poultry Production.",T,11:35 am-02:25 pm,24,0,0,0,"Alexander  Bekele-Yitbarek",08/30-12/05,FARM PROJECT RM,Active
383,ANSC,490,001,Project,3.000,"Project.",,TBA,24,0,0,0,TBA,08/30-12/05,TBA,Active
546,ANSC,552,001,Lecture,3.000,"Protein Metabolism and Nutrition.",,TBA,20,0,0,0,"Xin  Zhao",08/30-12/05,TBA,Cancelled
816,ANSC,560,001,Lecture,3.000,"Biology of Lactation.",,TBA,37,0,0,0,TBA,08/30-12/05,TBA,Cancelled
526,ANSC,604,001,Lecture,3.000,"Advanced Animal Biotechnology.",WF,11:35 am-12:55 pm,4,0,0,0,"Vilceu  Bordignon",08/30-12/01,RAYMND 3-045,Active
1061,ANSC,608,001,Lecture,3.000,"Population Genetics.",,TBA,10,0,0,0,"Roger I  Cue",08/30-12/05,TBA,Cancelled
,,,,,,,,TBA,,,,,"Roger I  Cue",08/30-12/05,TBA,Cancelled
1112,ANSC,611,001,Lecture,3.000,"Advanced Reproductive Biology.",TF,10:05 am-11:25 am,5,0,0,0,"Raj  Duggavathi, Vilceu  Bordignon",08/30-12/05,NOROOM NEEDED,Active
312,ANSC,643,001,Project,3.000,"Project 1.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
313,ANSC,644,001,Project,3.000,"Project 2.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
314,ANSC,645,001,Project,3.000,"Project 3.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
482,ANSC,646,001,Project,3.000,"Project 4.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
483,ANSC,647,001,Project,3.000,"Project 5.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
28,ANSC,680,001,Thesis Course,9.000,"M.Sc. Thesis 1.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
36,ANSC,681,001,Thesis Course,9.000,"M.Sc. Thesis 2.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
37,ANSC,682,001,Thesis Course,9.000,"M.Sc. Thesis 3.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
38,ANSC,683,001,Thesis Course,9.000,"M.Sc. Thesis 4.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
393,ANSC,691,001,Topics Course,3.000,"Special Topic: Animal Sciences.",,TBA,10,0,0,0,"Elsa  Vasseur",08/30-12/05,TBA,Active
394,ANSC,692,001,Topics Course,3.000,"Topic in Animal Sciences 1.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
1113,ANSC,692,002,Topics Course,3.000,"Topic in Animal Sciences 1.",,TBA,10,0,0,0,"Alexander  Bekele-Yitbarek, Arif  Mustafa",08/30-12/05,TBA,Active
39,ANSC,695,001,Seminar,1.000,"MSc General Topic Seminar.",R,10:05 am-11:25 am,10,0,0,0,"Kevin  Wade",08/30-11/29,RAYMND 3-045,Active
40,ANSC,696,001,Seminar,1.000,"MSc Research Proposal Seminar.",R,10:05 am-11:25 am,10,0,0,0,"Kevin  Wade",08/30-11/29,RAYMND 3-045,Active
582,ANSC,697,001,Seminar,1.000,"MSc Research Results Seminar.",,TBA,24,0,0,0,"Vilceu  Bordignon",08/30-12/05,TBA,Active
41,ANSC,701,001,Comprehensive Exam,0.000,"Doctoral Comprehensive Examination.",,TBA,10,0,0,0,"Vilceu  Bordignon",08/30-12/05,TBA,Active
42,ANSC,797,001,Seminar,1.000,"Animal Science Seminar 3.",R,10:05 am-11:25 am,5,0,0,0,"Kevin  Wade",08/30-11/29,RAYMND 3-045,Active
44,ANSC,798,001,Seminar,1.000,"Animal Science Seminar 4.",R,10:05 am-11:25 am,5,0,0,0,"Kevin  Wade",08/30-11/29,RAYMND 3-045,Active
Anthropology
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
1219,ANTH,201,001,Lecture,3.000,"Introduction to Archaeology.",MW,10:05 am-11:25 am,180,0,0,0,"Lisa  Overholtzer",08/30-12/04,LEA 26,Active
,,,,,,,R,10:05 am-11:25 am,,,,,"Lisa  Overholtzer",11/30-11/30,LEA 26,Active
1220,ANTH,202,001,Lecture,3.000,"Socio-Cultural Anthropology.",MWF,11:35 am-12:25 pm,330,0,0,0,TBA,08/30-12/04,TBA,Cancelled
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,11/30-11/30,TBA,Cancelled
8230,ANTH,207,001,Lecture,3.000,"Ethnography Through Film.",WF,04:35 pm-05:55 pm,240,0,0,0,"Diana Keown Allan",08/30-10/18,SADB M-1,Active
,,,,,,,F,04:35 pm-05:55 pm,,,,,"Diana Keown Allan",10/20-12/01,MAASS 112,Active
,,,,,,,W,04:35 pm-05:55 pm,,,,,"Diana Keown Allan",10/25-12/01,MCMED 522,Active
1221,ANTH,212,001,Lecture,3.000,"Anthropology of Development.",MW,04:05 pm-05:25 pm,240,0,0,0,"Daniel  Ruiz-Serna",08/30-12/04,MAASS 112,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Daniel  Ruiz-Serna",11/30-11/30,MAASS 112,Active
8530,ANTH,212,002,Conference,0.000,"Anthropology of Development.",W,04:05 pm-04:55 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/27-09/27,LEA 808,Active
,,,,,,,W,04:05 pm-04:55 pm,,,,,"Daniel  Ruiz-Serna",10/25-10/25,LEA 808,Active
,,,,,,,W,04:05 pm-04:55 pm,,,,,"Daniel  Ruiz-Serna",11/22-11/22,LEA 808,Active
8531,ANTH,212,003,Conference,0.000,"Anthropology of Development.",W,05:05 pm-05:55 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/27-09/27,LEA 808,Active
,,,,,,,W,05:05 pm-05:55 pm,,,,,"Daniel  Ruiz-Serna",10/25-10/25,LEA 808,Active
,,,,,,,W,05:05 pm-05:55 pm,,,,,"Daniel  Ruiz-Serna",11/22-11/22,LEA 808,Active
8532,ANTH,212,004,Conference,0.000,"Anthropology of Development.",F,08:35 am-09:25 am,27,0,0,0,"Daniel  Ruiz-Serna",09/29-09/29,MDHAR G-01,Active
,,,,,,,F,08:35 am-09:25 am,,,,,"Daniel  Ruiz-Serna",10/27-10/27,MDHAR G-01,Active
,,,,,,,F,08:35 am-09:25 am,,,,,"Daniel  Ruiz-Serna",11/24-11/24,MDHAR G-01,Active
8533,ANTH,212,005,Conference,0.000,"Anthropology of Development.",F,10:05 am-11:25 am,27,0,0,0,"Daniel  Ruiz-Serna",09/29-09/29,SH680 365,Active
,,,,,,,F,10:05 am-11:25 am,,,,,"Daniel  Ruiz-Serna",10/27-10/27,SH680 365,Active
,,,,,,,F,10:05 am-11:25 am,,,,,"Daniel  Ruiz-Serna",11/24-11/24,SH680 365,Active
8534,ANTH,212,006,Conference,0.000,"Anthropology of Development.",F,11:35 am-12:25 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/29-09/29,FERR 408,Active
,,,,,,,F,11:35 am-12:25 pm,,,,,"Daniel  Ruiz-Serna",10/27-10/27,FERR 408,Active
,,,,,,,F,11:35 am-12:25 pm,,,,,"Daniel  Ruiz-Serna",11/24-11/24,FERR 408,Active
8535,ANTH,212,007,Conference,0.000,"Anthropology of Development.",F,01:05 pm-02:25 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/29-09/29,SH680 1025,Active
,,,,,,,F,01:05 pm-02:25 pm,,,,,"Daniel  Ruiz-Serna",10/27-10/27,SH680 1025,Active
,,,,,,,F,01:05 pm-02:25 pm,,,,,"Daniel  Ruiz-Serna",11/24-11/24,SH680 1025,Active
8537,ANTH,212,008,Conference,0.000,"Anthropology of Development.",F,01:05 pm-02:25 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/29-09/29,SH680 1047,Active
,,,,,,,F,01:05 pm-02:25 pm,,,,,"Daniel  Ruiz-Serna",10/27-10/27,SH680 1047,Active
,,,,,,,F,01:05 pm-02:25 pm,,,,,"Daniel  Ruiz-Serna",11/24-11/24,SH680 1047,Active
8538,ANTH,212,009,Conference,0.000,"Anthropology of Development.",W,04:05 pm-04:55 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/27-09/27,LEA 721,Active
,,,,,,,W,04:05 pm-04:55 pm,,,,,"Daniel  Ruiz-Serna",10/25-10/25,LEA 721,Active
,,,,,,,W,04:05 pm-04:55 pm,,,,,"Daniel  Ruiz-Serna",11/22-11/22,LEA 721,Active
8539,ANTH,212,010,Conference,0.000,"Anthropology of Development.",W,05:05 pm-05:55 pm,27,0,0,0,"Daniel  Ruiz-Serna",09/27-09/27,LEA 721,Active
,,,,,,,W,05:05 pm-05:55 pm,,,,,"Daniel  Ruiz-Serna",10/25-10/25,LEA 721,Active
,,,,,,,W,05:05 pm-05:55 pm,,,,,"Daniel  Ruiz-Serna",11/22-11/22,LEA 721,Active
1222,ANTH,227,001,Lecture,3.000,"Medical Anthropology.",TR,02:35 pm-03:55 pm,240,0,0,0,"Samuele  Collu",08/30-11/29,MAASS 112,Active
,,,,,,,TR,02:35 pm-03:55 pm,,,,,"Samuele  Collu",12/01-12/05,MAASS 112,Active
1223,ANTH,302,001,Lecture,3.000,"New Horizons in Medical Anthropology.",T,02:35 pm-03:55 pm,80,0,0,0,"Todd Eugene Meyers",08/30-09/05,ENGTR 1080,Active
,,,,,,,TR,02:35 pm-03:55 pm,,,,,"Todd Eugene Meyers",09/06-11/29,RPHYS 118,Active
,,,,,,,T,02:35 pm-03:55 pm,,,,,"Todd Eugene Meyers",09/19-09/19,MCMED 325,Active
,,,,,,,TR,02:35 pm-03:55 pm,,,,,"Todd Eugene Meyers",12/01-12/05,RPHYS 118,Active
1224,ANTH,304,001,Lecture,3.000,"Chinese Culture in Ethnography and Film.",TR,11:35 am-12:55 pm,40,0,0,0,"Sandra Teresa Hyde",08/30-11/29,EDUC 433,Active
,,,,,,,R,05:35 pm-08:25 pm,,,,,"Sandra Teresa Hyde",09/13-11/23,LEA 109,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Sandra Teresa Hyde",12/01-12/05,EDUC 433,Active
1225,ANTH,307,001,Lecture,3.000,"Andean Prehistory.",TR,01:05 pm-02:25 pm,40,0,0,0,"Nicole Claire Couture",08/30-11/29,EDUC 433,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Nicole Claire Couture",12/01-12/05,EDUC 433,Active
1226,ANTH,308,001,Lecture,3.000,"Political Anthropology 01.",WF,04:05 pm-05:25 pm,160,0,0,0,"Katherine  Lemons",08/30-12/01,ENGTR 0100,Active
8489,ANTH,308,002,Conference,0.000,"Political Anthropology 01.",F,04:05 pm-05:25 pm,20,0,0,0,TBA,09/15-09/15,LEA 210,Temporarily closed
,,,,,,,F,04:05 pm-05:25 pm,,,,,TBA,09/29-09/29,LEA 210,Temporarily closed
,,,,,,,F,04:05 pm-05:25 pm,,,,,TBA,10/27-10/27,LEA 210,Temporarily closed
,,,,,,,F,04:05 pm-05:25 pm,,,,,TBA,11/10-11/10,LEA 210,Temporarily closed
,,,,,,,F,04:05 pm-05:25 pm,,,,,TBA,11/24-11/24,LEA 210,Temporarily closed
8490,ANTH,308,003,Conference,0.000,"Political Anthropology 01.",R,04:05 pm-05:25 pm,15,0,0,0,"Maryam  Roosta",09/14-09/14,ARTS 350,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",09/28-09/28,ARTS 350,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",10/26-10/26,ARTS 350,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",11/09-11/09,ARTS 350,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",11/23-11/23,ARTS 350,Active
8491,ANTH,308,004,Conference,0.000,"Political Anthropology 01.",F,02:35 pm-03:55 pm,15,0,0,0,"Maryam  Roosta",09/15-09/15,LEA 617,Active
,,,,,,,F,02:35 pm-03:55 pm,,,,,"Maryam  Roosta",09/29-09/29,LEA 617,Active
,,,,,,,F,02:35 pm-03:55 pm,,,,,"Maryam  Roosta",10/27-10/27,LEA 617,Active
,,,,,,,F,02:35 pm-03:55 pm,,,,,"Maryam  Roosta",11/10-11/10,LEA 617,Active
,,,,,,,F,02:35 pm-03:55 pm,,,,,"Maryam  Roosta",11/24-11/24,LEA 617,Active
8492,ANTH,308,005,Conference,0.000,"Political Anthropology 01.",F,04:05 pm-05:25 pm,15,0,0,0,"Maryam  Roosta",09/15-09/15,LEA 617,Active
,,,,,,,F,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",09/29-09/29,LEA 617,Active
,,,,,,,F,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",10/27-10/27,LEA 617,Active
,,,,,,,F,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",11/10-11/10,LEA 617,Active
,,,,,,,F,04:05 pm-05:25 pm,,,,,"Maryam  Roosta",11/24-11/24,LEA 617,Active
1227,ANTH,318,001,Lecture,3.000,"Globalization and Religion.",WF,08:35 am-09:55 am,80,0,0,0,"Samuel Aaron  Victor",08/30-12/01,ENGMD 280,Active
8127,ANTH,343,001,Lecture,3.000,"Anthropology and the Animal.",T,02:35 pm-03:55 pm,80,0,0,0,"Daniel  Ruiz-Serna",08/30-09/05,RPHYS 118,Active
,,,,,,,TR,02:35 pm-03:55 pm,,,,,"Daniel  Ruiz-Serna",09/06-11/29,ENGTR 1080,Active
,,,,,,,TR,02:35 pm-03:55 pm,,,,,"Daniel  Ruiz-Serna",12/01-12/05,ENGTR 1080,Active
1228,ANTH,352,001,Lecture,3.000,"History of Anthropological Theory.",MW,02:35 pm-03:55 pm,80,0,0,0,"John  Galaty",08/30-12/04,STBIO S3/3,Active
,,,,,,,R,02:35 pm-03:55 pm,,,,,"John  Galaty",11/30-11/30,STBIO S3/3,Active
1229,ANTH,357,001,Lecture,3.000,"Archaeological Methods.",F,01:05 pm-03:55 pm,30,0,0,0,"Peter  Johansen",08/30-12/01,TBA,Active
1230,ANTH,358,001,Lecture,3.000,"The Process of Anthropological Research.",TR,10:05 am-11:25 am,72,0,0,0,"Setrag  Manoukian",08/30-11/29,ENGTR 1080,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Setrag  Manoukian",12/01-12/05,ENGTR 1080,Active
8234,ANTH,358,002,Conference,0.000,"The Process of Anthropological Research.",R,10:05 am-11:25 am,40,0,0,0,TBA,08/30-11/29,WONG 1050,Registration Not Required
,,,,,,,R,10:05 am-11:25 am,,,,,TBA,12/01-12/05,WONG 1050,Registration Not Required
1231,ANTH,380,001,Reading Course,3.000,"Special Topic 1.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
1232,ANTH,381,001,Topics Course,3.000,"Special Topic 2.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
1233,ANTH,385,001,Lecture,3.000,"Sex, Science and Culture.",W,08:35 am-11:25 am,40,0,0,0,"Sahar  Sadjadi",08/30-12/01,EDUC 211,Active
1234,ANTH,407,001,Seminar,3.000,"Anthropology of the Body.",F,08:35 am-11:25 am,18,0,0,0,"Sandra Teresa Hyde",08/30-12/01,LEA 808,Active
1235,ANTH,408,001,Seminar,3.000,"Sensory Ethnography.",M,02:35 pm-05:25 pm,16,0,0,0,"Jorge Alonso Gamarra Montesinos",08/30-12/04,TBA,Active
,,,,,,,R,02:35 pm-05:25 pm,,,,,"Jorge Alonso Gamarra Montesinos",11/30-11/30,TBA,Active
1236,ANTH,428,001,Lecture,3.000,"Saints and Mediation in Latin America.",F,02:35 pm-05:25 pm,20,0,0,0,"Kristin  Norget",08/30-12/01,LEA 834,Active
1237,ANTH,450,001,Seminar,3.000,"Archaeology of Landscape.",TR,10:05 am-11:25 am,20,0,0,0,"Peter  Johansen",08/30-11/29,TBA,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Peter  Johansen",12/01-12/05,TBA,Active
1238,ANTH,480,001,Reading Course,3.000,"Special Topic 5.",,TBA,5,0,0,0,"Colin  Scott",08/30-12/05,TBA,Active
1239,ANTH,481,001,Topics Course,3.000,"Special Topic 6.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
5769,ANTH,490D1,001,Thesis Course,3.000,"Honours Thesis.",,TBA,5,0,0,0,"Leslie James  Sabiston",08/30-12/05,TBA,Active
6121,ANTH,490N2,001,Thesis Course,3.000,"Honours Thesis.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
1240,ANTH,491,001,Thesis Course,3.000,"Joint Honours Thesis.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
1241,ANTH,499,001,Internship,3.000,"Internship: Anthropology.",,TBA,10,0,0,0,"Peter  Johansen",08/30-12/05,TBA,Active
1242,ANTH,503,001,Seminar,3.000,"Production of the Past.",WF,08:35 am-09:55 am,20,0,0,0,"Nicole Claire Couture",08/30-12/01,LEA 834,Active
1243,ANTH,505,001,Seminar,3.000,"Current Advances in Archaeological Theory.",W,02:35 pm-05:25 pm,20,0,0,0,"Lisa  Overholtzer",08/30-12/01,TBA,Active
1245,ANTH,512,001,Seminar,3.000,"Political Ecology.",W,02:35 pm-05:25 pm,20,0,0,0,TBA,08/30-12/01,TBA,Cancelled
1246,ANTH,520,001,Seminar,3.000,"Problems and Perspectives in Medical Anthropology.",R,02:35 pm-05:25 pm,20,0,0,0,"Sahar  Sadjadi",08/30-11/29,PL3647 101,Active
1247,ANTH,575,001,Seminar,3.000,"Topic: Indigenous & Race",T,11:35 am-02:25 pm,20,0,0,0,"Leslie James  Sabiston",08/30-12/05,LEA 834,Active
1248,ANTH,602,001,Lecture,3.000,"Theory 1.",F,02:35 pm-04:25 pm,20,0,0,0,"John  Galaty",08/30-12/01,LEA 819,Active
